IdKind;Geslacht;Postcode;Gemeente;IndStatus;LlGroep;IdKeuze;Voorkeur;School;Roepnaam;SchoolNummer;Vestigingsnummer;Wijk;Net;Status;Random;Voorrangsgroep;StraatSchool;NrSchool;BusSchool;PcSChool;GemeenteSchool
0001136f-0835-41f7-8fc9-fdb3a3f06dfa;Man;9820;Merelbeke;onbepaald;1ste secundair stroom A;1079e24c-67bc-40e5-85a2-72e5c88e6a85;2;Don Bosco Technisch Instituut ;Don Bosco School voor Wetenschap, Techniek en  Design;38083;1;Sint Denijs Westrem;Vrij katholiek onderwijs;Afgemeld Dubbele Toekenning;4770;REST;Kortrijksesteenweg;1025;;9051;Sint-Denijs-Westrem
bb7bcb12-e168-4254-8256-e6252d633056;Vrouw;9840;Zevergem;onbepaald;1ste secundair stroom A;b8bca6bb-e020-488c-b470-9669d5a00035;1;College der Paters Jozefieten Melle;College der Paters Jozefieten Melle;37606;1;Buiten Gent;Vrij katholiek onderwijs;Toegekend;5875;REST;Brusselsesteenweg ;459;;9090;Melle
7cae47e2-913a-437d-b167-b2e38ef0ab1e;Vrouw;9820;MERELBEKE;onbepaald;1ste secundair stroom A;21dff223-4d32-4666-bd56-25fef7a2eb7f;1;Popelin Lyceum / Tectura Merelbeke;Popelin Lyceum / Tectura Merelbeke;37655;1;Buiten Gent;GO!;Toegekend;4054;BZ;Gaversesteenweg;195;;9820;Merelbeke
7cae47e2-913a-437d-b167-b2e38ef0ab1e;Vrouw;9820;MERELBEKE;onbepaald;1ste secundair stroom A;c77bdeab-9673-4edf-a3f4-4b4b83441086;2;Don Boscocollege eerste graad;Don Boscocollege eerste graad;112144;1;Zwijnaarde;Vrij katholiek onderwijs;Afgemeld;3042;REST;Grotesteenweg-Noord;113;;9052;Zwijnaarde
83aebd95-3614-4573-b632-f88108884c52;Vrouw;9040;Sint-Amandsberg;onbepaald;1ste secundair stroom A;c8349064-e961-4f41-9486-47a7002fcbb8;1;Sint-Janscollege eerste graad;Sint-Janscollege campus Heiveld;115361;1;Sint-Amandsberg;Vrij katholiek onderwijs;Ingeschreven;195;BZ;Heiveldstraat;117;;9040;Sint-Amandsberg
83aebd95-3614-4573-b632-f88108884c52;Vrouw;9040;Sint-Amandsberg;onbepaald;1ste secundair stroom A;8b11ec98-f923-4e35-be10-f34cd18ad459;2;Atheneum Wispelberg;Wispelberg;112102;1;Elisabethbegijnhof – Papegaai;Stedelijk onderwijs;Afgemeld Dubbele Toekenning;9060;REST;Wispelbergstraat;2;;9000;Gent
83aebd95-3614-4573-b632-f88108884c52;Vrouw;9040;Sint-Amandsberg;onbepaald;1ste secundair stroom A;64110ac3-c144-40e0-8261-abedb6eee6d4;3;EDUGO De Brug;EDUGO De Brug;127712;1;Oostakker;Vrij katholiek onderwijs;Afgemeld Dubbele Toekenning;449;REST;Simone Duboisstraat ;15;;9041;Oostakker
b9e98806-7384-4296-9476-7ff58ef1602f;Man;9000;GENT;onbepaald;1ste secundair stroom A;df246e04-a813-4592-bb9d-3c4a943b2b6d;1;GO! Middenschool Voskenslaan;GO! Middenschool Voskenslaan;44669;1;Stationsbuurt Zuid;GO!;Ingeschreven;1916;REST;Voskenslaan;60;;9000;Gent
b9e98806-7384-4296-9476-7ff58ef1602f;Man;9000;GENT;onbepaald;1ste secundair stroom A;733ef944-cb43-429a-8e2a-43e58f033516;2;Sint-Barbaracollege;Sint-Barbaracollege;126649;1;Binnenstad;Vrij katholiek onderwijs;Afgemeld;1192;REST;Savaanstraat;33;;9000;Gent
b9e98806-7384-4296-9476-7ff58ef1602f;Man;9000;GENT;onbepaald;1ste secundair stroom A;fdbb84b5-9e77-4073-9472-136b9803910f;3;Don Boscocollege eerste graad;Don Boscocollege eerste graad;112144;1;Zwijnaarde;Vrij katholiek onderwijs;Afgemeld;5453;REST;Grotesteenweg-Noord;113;;9052;Zwijnaarde
4e547cb6-9320-47e2-ae5f-549185574c01;Vrouw;9940;EVERGEM;onbepaald;1ste secundair stroom A;db760c2a-8023-4a4d-8ece-f5cd734a8e8d;1;IVV Sint-Vincentius;IVV Sint-Vincentius;37069;1;Sluizeken – Tolhuis – Ham;Vrij katholiek onderwijs;Ingeschreven;2053;REST;Molenaarsstraat;30;;9000;Gent
4e547cb6-9320-47e2-ae5f-549185574c01;Vrouw;9940;EVERGEM;onbepaald;1ste secundair stroom A;76cf2938-5ef8-40fe-bff8-8c0b8984d42f;2;Atheneum Wispelberg;Wispelberg;112102;1;Elisabethbegijnhof – Papegaai;Stedelijk onderwijs;Afgemeld;3769;REST;Wispelbergstraat;2;;9000;Gent
78110b62-e2df-453d-bda6-193ae9f5e8a4;Vrouw;9050;Gentbrugge;onbepaald;1ste secundair stroom A;60b3b645-7f5b-4322-8452-d44d65cd2515;1;Middelbare Steinerschool Vlaanderen, vestiging Gent;Middelbare Steinerschool Gent;47316;1;Macharius – Heirnis;Vrij onderwijs;Ingeschreven;4183;REST;Kasteellaan;54;;9000;Gent
78110b62-e2df-453d-bda6-193ae9f5e8a4;Vrouw;9050;Gentbrugge;onbepaald;1ste secundair stroom A;009dd840-67dc-45be-bdd7-b88599c022ca;2;GO! Campus Portus (Dalton);Portus GO! Lyceum Gent (Dalton);43356;2;Binnenstad;GO!;Uitgeschreven;3865;REST;Barrestraat;6;;9000;Gent
78110b62-e2df-453d-bda6-193ae9f5e8a4;Vrouw;9050;Gentbrugge;onbepaald;1ste secundair stroom A;c413f1b9-aa6a-459d-844f-48213e2b01e3;3;GO! Atheneum Gentbrugge;Atheneum Gentbrugge;115394;1;Gentbrugge;GO!;Afgemeld;2710;REST;Ooievaarsnest;3;;9050;Gentbrugge
c2a39889-4613-4727-9fcc-d5adc9d0e3da;Vrouw;9070;Heusden;onbepaald;1ste secundair stroom A;4cd093d5-23da-4b13-8dd0-fe957d94c70b;1;GO! Atheneum Gentbrugge;Atheneum Gentbrugge;115394;1;Gentbrugge;GO!;Ingeschreven;10248;REST;Ooievaarsnest;3;;9050;Gentbrugge
c2a39889-4613-4727-9fcc-d5adc9d0e3da;Vrouw;9070;Heusden;onbepaald;1ste secundair stroom A;e2de98c0-8dde-4adf-a8b3-95aa4c7502e3;2;Sint-Franciscusinstituut Melle;Sint-Franciscusinstituut Melle (SFI Melle);37598;1;Buiten Gent;Vrij katholiek onderwijs;Afgemeld;349;REST;Tuinstraat ;105;;9090;Melle
214f1277-290c-44db-98af-42f56ba7b374;Man;9700;OUDENAARDE;onbepaald;1ste secundair stroom A;50a4c348-aa0e-4934-a19d-bd2be2d3c778;1;Freinetschool Keerpunt Gent;Freinetschool Keerpunt Gent;123456;789;Dampoort;Vrij onderwijs;Plaats Vrijgegeven;573;REST;Spitaalpoortstraat;50;;9000;Gent
2f2ffe81-b9d2-4569-b84f-6e5c11de981a;Vrouw;9030;Mariakerke (Gent);onbepaald;1ste secundair stroom A;93bd89f6-7f4f-4dd4-9379-ff6480d382bb;1;GO! Middenschool Voskenslaan;GO! Middenschool Voskenslaan;44669;1;Stationsbuurt Zuid;GO!;Ingeschreven;9062;REST;Voskenslaan;60;;9000;Gent
2f2ffe81-b9d2-4569-b84f-6e5c11de981a;Vrouw;9030;Mariakerke (Gent);onbepaald;1ste secundair stroom A;fc39ede8-8241-441c-8ba8-2bf3f2ce1068;2;Sint-Barbaracollege;Sint-Barbaracollege;126649;1;Binnenstad;Vrij katholiek onderwijs;Afgemeld;158;REST;Savaanstraat;33;;9000;Gent
2f2ffe81-b9d2-4569-b84f-6e5c11de981a;Vrouw;9030;Mariakerke (Gent);onbepaald;1ste secundair stroom A;ea6daf1f-ec95-4c78-93cd-7cb0d90a26c0;3;Sint-Bavohumaniora Middenschool;Sint-Bavohumaniora;112169;1;Binnenstad;Vrij katholiek onderwijs;Afgemeld;10466;REST;Reep;4;;9000;Gent
5650c1b0-eda1-4dc1-bfb5-b019c856f1e1;Vrouw;9860;OOSTERZELE;onbepaald;1ste secundair stroom B;de40d24e-433a-47ad-b0d9-3dcc6a6c0bbc;1;Tectura Tuinbouwschool Melle;Tectura Tuinbouwschool Melle;43562;1;Buiten Gent;GO!;Ingeschreven;1287;REST;Brusselsesteenweg ;165;;9090;Melle
d06862c6-69fe-4a75-865d-1e153b644152;Man;9940;EVERGEM;onbepaald;1ste secundair stroom A;2e50aa2c-5ca1-4018-aa22-fdad84ac1f5d;1;Sint-Franciscus Evergem;Sint-Franciscus Evergem;36517;1;Buiten Gent;Vrij katholiek onderwijs;Ingeschreven;0;REST;Schepenhuisstraat;4;;9940;Evergem
7ec89633-f53f-489a-ac85-10ae139ecf0e;Vrouw;9050;Gentbrugge;onbepaald;1ste secundair stroom B;fc0850c2-36c6-47e0-b88e-45af40e6c453;1;Popelin Lyceum / Tectura Merelbeke;Popelin Lyceum / Tectura Merelbeke;37655;1;Buiten Gent;GO!;Plaats Vrijgegeven;9735;REST;Gaversesteenweg;195;;9820;Merelbeke
7ec89633-f53f-489a-ac85-10ae139ecf0e;Vrouw;9050;Gentbrugge;onbepaald;1ste secundair stroom B;475b7cee-f455-441c-ac7c-e4b7a6526941;2;Sint-Franciscusinstituut Melle;Sint-Franciscusinstituut Melle (SFI Melle);37598;1;Buiten Gent;Vrij katholiek onderwijs;Afgemeld;10792;REST;Tuinstraat ;105;;9090;Melle
46e70994-3a1e-4403-984d-8396f5e2414e;Man;9032;Wondelgem;onbepaald;1ste secundair stroom A;a621292c-32b7-486c-bd65-693f236c3821;1;Visitatie;Visitatie;37581;1;Mariakerke;Vrij katholiek onderwijs;Ingeschreven;7978;REST;Zandloperstraat;8;;9030;Mariakerke
46e70994-3a1e-4403-984d-8396f5e2414e;Man;9032;Wondelgem;onbepaald;1ste secundair stroom A;2b05844e-13a4-49da-a8e2-626ec3fd694c;2;GO! Atheneum Mariakerke;Atheneum Mariakerke;43554;1;Mariakerke;GO!;Afgemeld;6452;REST;Amand Casier de ter Bekenlaan;26;;9030;Mariakerke
46e70994-3a1e-4403-984d-8396f5e2414e;Man;9032;Wondelgem;onbepaald;1ste secundair stroom A;336a90f1-021e-4e67-99cb-8e6891cb1288;3;Sint-Lievenscollege 1;Sint-Lievenscollege Humaniora;127688 & 127696;1;Binnenstad;Vrij katholiek onderwijs;Afgemeld;11080;REST;Zilverenberg;1;;9000;Gent
a7dd9d5d-1c4e-4249-9455-99e330f7dbdb;Man;9000;Gent;onbepaald;1ste secundair stroom A;1fefca51-54ca-4481-9d7b-b1d096517b18;1;Sint-Bavohumaniora Middenschool;Sint-Bavohumaniora;112169;1;Binnenstad;Vrij katholiek onderwijs;Ingeschreven;5134;BZ;Reep;4;;9000;Gent
a7dd9d5d-1c4e-4249-9455-99e330f7dbdb;Man;9000;Gent;onbepaald;1ste secundair stroom A;2dcec747-8736-4399-9b39-b8a09f041daf;2;Sint-Lievenscollege 1;Sint-Lievenscollege Humaniora;127688 & 127696;1;Binnenstad;Vrij katholiek onderwijs;Afgemeld Dubbele Toekenning;2674;REST;Zilverenberg;1;;9000;Gent
75a8e7e6-3eba-414c-b4c8-b38e7df70fae;Man;9060;ZELZATE;onbepaald;1ste secundair stroom A;44aa83f8-e032-420e-8a84-3391cb8b9cba;1;Atheneum GO! Erasmus;Atheneum GO! Erasmus;43885;1;Buiten Gent;GO!;Ingeschreven;5179;REST;Onteigeningsstraat;41;D;9060;Zelzate
75a8e7e6-3eba-414c-b4c8-b38e7df70fae;Man;9060;ZELZATE;onbepaald;1ste secundair stroom A;af2b1f91-5909-4e7b-bc03-6734021403df;2;Sint-Laurens secundair onderwijs 1 (vpl Zelzate);Sint-Laurens Secundair Onderwijs campus Zelzate;105494;2;Buiten Gent;Vrij katholiek onderwijs;Afgemeld;5009;REST;Patronagestraat;51;;9060;Zelzate
db8c1b83-582a-4ab3-9335-eacb1f54b0bb;Vrouw;9000;GENT;onbepaald;1ste secundair stroom A;1b7b0727-8b61-432d-b7bf-b8300fee7b1e;1;Don Bosco Gent - campus Sint-Pieters;Sint-Pieters;128025;1;Stationsbuurt Noord;Vrij katholiek onderwijs;Ingeschreven;4669;REST;Koning Albertlaan;70;;9000;Gent
db8c1b83-582a-4ab3-9335-eacb1f54b0bb;Vrouw;9000;GENT;onbepaald;1ste secundair stroom A;f4c573e3-e352-454c-a46b-17e0aabb9f3b;2;Sint-Bavohumaniora Middenschool;Sint-Bavohumaniora;112169;1;Binnenstad;Vrij katholiek onderwijs;Afgemeld;7357;REST;Reep;4;;9000;Gent
db8c1b83-582a-4ab3-9335-eacb1f54b0bb;Vrouw;9000;GENT;onbepaald;1ste secundair stroom A;ed4e14be-84b7-45c0-a4fc-2fef46c6de26;3;Sint-Lievenscollege 1;Sint-Lievenscollege Humaniora;127688 & 127696;1;Binnenstad;Vrij katholiek onderwijs;Afgemeld;2895;REST;Zilverenberg;1;;9000;Gent
99d4ea2c-3311-4612-8aea-37139fc704ec;Vrouw;9051;Sint-Denijs-Westrem;onbepaald;1ste secundair stroom A;c61b3872-f9d8-4ac4-9740-17e604b2b2b3;1;Don Bosco Gent - campus Sint-Pieters;Sint-Pieters;128025;1;Stationsbuurt Noord;Vrij katholiek onderwijs;Ingeschreven;920;REST;Koning Albertlaan;70;;9000;Gent
99d4ea2c-3311-4612-8aea-37139fc704ec;Vrouw;9051;Sint-Denijs-Westrem;onbepaald;1ste secundair stroom A;ebd93f35-4506-4119-b3ac-98f77790cbf0;2;Sint-Paulusinstituut 2;Sint-Paulus campus De Deynestraat;127548;3;Nieuw Gent – UZ;Vrij katholiek onderwijs;Afgemeld;5370;REST;E. De Deynestraat;2A;;9000;Gent
99d4ea2c-3311-4612-8aea-37139fc704ec;Vrouw;9051;Sint-Denijs-Westrem;onbepaald;1ste secundair stroom A;54c7453c-3846-4f62-b246-42680a09eb6d;3;Freinetmiddenschool Gent;Freinetmiddenschool Gent;116749;4;Watersportbaan – Ekkergem;Stedelijk onderwijs;Afgemeld;7987;REST;Offerlaan;1;;9000;Gent
8c4c2de5-6498-48dc-996d-d06aeae0194f;Vrouw;9032;Wondelgem;onbepaald;1ste secundair stroom A;b068d452-ab9d-40b1-8d26-0e858ef1f6c6;1;GO! Atheneum Mariakerke;Atheneum Mariakerke;43554;1;Mariakerke;GO!;Ingeschreven;2798;REST;Amand Casier de ter Bekenlaan;26;;9030;Mariakerke
8c4c2de5-6498-48dc-996d-d06aeae0194f;Vrouw;9032;Wondelgem;onbepaald;1ste secundair stroom A;3ab9a0a9-afca-448a-ab67-96321147722e;2;GO! Middenschool Voskenslaan;GO! Middenschool Voskenslaan;44669;1;Stationsbuurt Zuid;GO!;Afgemeld;6965;REST;Voskenslaan;60;;9000;Gent
8c4c2de5-6498-48dc-996d-d06aeae0194f;Vrouw;9032;Wondelgem;onbepaald;1ste secundair stroom A;bfeccf50-fe3b-461f-b8c2-b25e269c2807;3;Sint-Barbaracollege;Sint-Barbaracollege;126649;1;Binnenstad;Vrij katholiek onderwijs;Afgemeld;6197;REST;Savaanstraat;33;;9000;Gent
81a53e0c-6837-432a-a399-604909fbe2d4;Vrouw;9800;DEINZE (ASTENE);onbepaald;1ste secundair stroom A;d389298e-838e-41ff-98e9-ae8ec38be895;1;Sint-Bavohumaniora Middenschool;Sint-Bavohumaniora;112169;1;Binnenstad;Vrij katholiek onderwijs;Ingeschreven;5681;REST;Reep;4;;9000;Gent
81a53e0c-6837-432a-a399-604909fbe2d4;Vrouw;9800;DEINZE (ASTENE);onbepaald;1ste secundair stroom A;9d335261-5a7f-46dc-815f-cf451016184c;2;GO! Middenschool Voskenslaan;GO! Middenschool Voskenslaan;44669;1;Stationsbuurt Zuid;GO!;Afgemeld;839;REST;Voskenslaan;60;;9000;Gent
81a53e0c-6837-432a-a399-604909fbe2d4;Vrouw;9800;DEINZE (ASTENE);onbepaald;1ste secundair stroom A;62c762d0-e1df-4c20-b5e4-2478c70ad3d5;3;Sint-Lievenscollege 1;Sint-Lievenscollege Humaniora;127688 & 127696;1;Binnenstad;Vrij katholiek onderwijs;Afgemeld;2899;REST;Zilverenberg;1;;9000;Gent
08f04795-e9dc-4899-a29c-44f90d3d69e9;Man;9250;WAASMUNSTER;onbepaald;1ste secundair stroom A;84af00a0-eca3-4f97-92d9-3ebb59ddd26a;1;Don Bosco Gent - campus Sint-Pieters;Sint-Pieters;128025;1;Stationsbuurt Noord;Vrij katholiek onderwijs;Ingeschreven;977;REST;Koning Albertlaan;70;;9000;Gent
6dd7a612-4591-499f-9e01-c7edb7f9d995;Man;9040;Gent;onbepaald;1ste secundair stroom A;6e15398c-2df1-4d0d-9855-ba6c36e9991b;1;Sint-Janscollege eerste graad;Sint-Janscollege campus Heiveld;115361;1;Sint-Amandsberg;Vrij katholiek onderwijs;Ingeschreven;1325;REST;Heiveldstraat;117;;9040;Sint-Amandsberg
6dd7a612-4591-499f-9e01-c7edb7f9d995;Man;9040;Gent;onbepaald;1ste secundair stroom A;80482fac-1dac-4ed9-8377-031482777ef4;2;Sint-Lievenscollege Business;Sint-Lievenscollege Business;36913;2;Binnenstad;Vrij katholiek onderwijs;Afgemeld;1947;REST;Gildestraat;17;;9000;Gent
11a0de7e-ab04-4057-a366-393f9f579703;Vrouw;9040;Sint-Amandsberg;onbepaald;1ste secundair stroom A;6fa9d75d-5370-46d9-97cd-70da29a89d56;1;Sint-Janscollege eerste graad;Sint-Janscollege campus Heiveld;115361;1;Sint-Amandsberg;Vrij katholiek onderwijs;Ingeschreven;9937;REST;Heiveldstraat;117;;9040;Sint-Amandsberg
11a0de7e-ab04-4057-a366-393f9f579703;Vrouw;9040;Sint-Amandsberg;onbepaald;1ste secundair stroom A;d9f6c1d7-3cd1-47a3-bed4-d29556e5721c;2;Sint-Lievenscollege 1;Sint-Lievenscollege Humaniora;127688 & 127696;1;Binnenstad;Vrij katholiek onderwijs;Afgemeld;5169;REST;Zilverenberg;1;;9000;Gent
11a0de7e-ab04-4057-a366-393f9f579703;Vrouw;9040;Sint-Amandsberg;onbepaald;1ste secundair stroom A;1cf951a2-303d-40a5-83ae-cca61b02d8aa;3;Sint-Bavohumaniora Middenschool;Sint-Bavohumaniora;112169;1;Binnenstad;Vrij katholiek onderwijs;Afgemeld;5126;REST;Reep;4;;9000;Gent
78d27978-d247-4a12-b021-9252df3cd20b;Vrouw;9032;Wondelgem;onbepaald;1ste secundair stroom B;8c63b878-cbee-481b-b8bf-a972f6b75265;1;Visitatie;Visitatie;37581;1;Mariakerke;Vrij katholiek onderwijs;Ingeschreven;11098;REST;Zandloperstraat;8;;9030;Mariakerke
78d27978-d247-4a12-b021-9252df3cd20b;Vrouw;9032;Wondelgem;onbepaald;1ste secundair stroom B;6c3074aa-b2f2-4447-8a11-4a420dbbba39;2;IVV Sint-Vincentius;IVV Sint-Vincentius;37069;1;Sluizeken – Tolhuis – Ham;Vrij katholiek onderwijs;Afgemeld;3190;REST;Molenaarsstraat;30;;9000;Gent
78d27978-d247-4a12-b021-9252df3cd20b;Vrouw;9032;Wondelgem;onbepaald;1ste secundair stroom B;eb27b590-4a4a-4cb1-9081-ebeb38723daa;3;GO! Campus Lyceum;GO! Campus Lyceum;43356;1;Stationsbuurt Noord;GO!;Afgemeld;1029;REST;Kortrijksesteenweg;12;;9000;Gent
8289a73c-fc4d-4b5e-8757-e7657091714b;Man;9000;GENT;onbepaald;1ste secundair stroom A;21e137b6-c38f-4675-88c7-42c65f5f9948;1;Atheneum Wispelberg;Wispelberg;112102;1;Elisabethbegijnhof – Papegaai;Stedelijk onderwijs;Ingeschreven;5610;REST;Wispelbergstraat;2;;9000;Gent
8289a73c-fc4d-4b5e-8757-e7657091714b;Man;9000;GENT;onbepaald;1ste secundair stroom A;4990674c-2129-42af-969b-63d826aac8fa;2;Sint-Lievenscollege Business;Sint-Lievenscollege Business;36913;2;Binnenstad;Vrij katholiek onderwijs;Afgemeld;7446;REST;Gildestraat;17;;9000;Gent
dea6455c-133e-4ed5-a62e-65934f11b655;Vrouw;9090;MELLE;onbepaald;1ste secundair stroom A;e174cc2e-0850-4c65-be87-f351d7bb3189;1;College der Paters Jozefieten Melle;College der Paters Jozefieten Melle;37606;1;Buiten Gent;Vrij katholiek onderwijs;Toegekend;5391;BZ;Brusselsesteenweg ;459;;9090;Melle
2b851e3b-d0b6-4b5b-bf4e-ca33387df30a;Vrouw;9820;Bottelare;onbepaald;1ste secundair stroom A;d8dd8f61-8496-4c9a-b288-8a32f9b7c3d1;1;Sint-Franciscusinstituut Melle;Sint-Franciscusinstituut Melle (SFI Melle);37598;1;Buiten Gent;Vrij katholiek onderwijs;Ingeschreven;7626;BZ;Tuinstraat ;105;;9090;Melle
be1aaef8-b4ab-464d-b73a-004313f61698;Vrouw;9840;De Pinte;onbepaald;1ste secundair stroom A;dda46811-8499-4720-936b-d28ce93815e3;1;Don Bosco Gent - campus Sint-Pieters;Sint-Pieters;128025;1;Stationsbuurt Noord;Vrij katholiek onderwijs;Toegekend;5660;REST;Koning Albertlaan;70;;9000;Gent
be1aaef8-b4ab-464d-b73a-004313f61698;Vrouw;9840;De Pinte;onbepaald;1ste secundair stroom A;50e0f96b-14e7-454c-85b0-097b96521c6d;2;Sint-Paulusinstituut 2;Sint-Paulus campus De Deynestraat;127548;3;Nieuw Gent – UZ;Vrij katholiek onderwijs;Afgemeld;8007;REST;E. De Deynestraat;2A;;9000;Gent
aabb74cc-f453-479a-a70a-9716dfccf00d;Man;9000;GENT;onbepaald;1ste secundair stroom B;53b77bd6-91c4-4f55-9d95-753900d638fc;1;Don Bosco Technisch Instituut ;Don Bosco School voor Wetenschap, Techniek en  Design;38083;1;Sint Denijs Westrem;Vrij katholiek onderwijs;Ingeschreven;7203;REST;Kortrijksesteenweg;1025;;9051;Sint-Denijs-Westrem
aabb74cc-f453-479a-a70a-9716dfccf00d;Man;9000;GENT;onbepaald;1ste secundair stroom B;5f02bd3b-a2c8-4fd6-9bca-9f0630899b5d;2;Hoger Technisch Instituut Sint-Antonius;HTI Sint-Antonius;36715;1;Elisabethbegijnhof – Papegaai;Vrij katholiek onderwijs;Afgemeld;10169;REST;Holstraat;66;;9000;Gent
aabb74cc-f453-479a-a70a-9716dfccf00d;Man;9000;GENT;onbepaald;1ste secundair stroom B;cafb3352-6c00-40bf-bbb8-b5212546b3d1;3;Tectura Gent-centrum;Tectura Gent-centrum;43307;1;Elisabethbegijnhof – Papegaai;GO!;Afgemeld;7670;REST;Coupure;312;;9000;Gent
aabb74cc-f453-479a-a70a-9716dfccf00d;Man;9000;GENT;onbepaald;1ste secundair stroom B;aa005823-67e7-4bf3-bd01-eaff92a0315f;4;Vrij Instituut voor Secundair Onderwijs;VISO Mariakerke;36939;1;Mariakerke;Vrij katholiek onderwijs;Afgemeld;2060;REST;Industrieweg;230;;9030;Mariakerke
391b4b17-fdcb-446d-b88d-24e755d23035;Vrouw;9032;Wondelgem;onbepaald;1ste secundair stroom A;99c5e090-5b19-4040-a95b-4d6341461c26;1;Einstein Atheneum campus Evergem;Einstein Atheneum campus Evergem;43216;1;Buiten Gent;GO!;Ingeschreven;10243;REST;Hofbilkstraat ;21;;9940;Evergem
391b4b17-fdcb-446d-b88d-24e755d23035;Vrouw;9032;Wondelgem;onbepaald;1ste secundair stroom A;140d2758-6e05-4659-86ee-c72d7dc858c4;2;GO! Campus Portus (Dalton);Portus GO! Lyceum Gent (Dalton);43356;2;Binnenstad;GO!;Afgemeld;10369;REST;Barrestraat;6;;9000;Gent
f05b6f3d-7a6a-4a39-bfcf-e4d63ffbf530;Vrouw;9940;EVERGEM;onbepaald;1ste secundair stroom A;83ee3a58-f630-4576-9e02-fdeb7ecbfd5c;1;Sint-Paulusinstituut 2;Sint-Paulus campus De Deynestraat;127548;3;Nieuw Gent – UZ;Vrij katholiek onderwijs;Ingeschreven;10613;REST;E. De Deynestraat;2A;;9000;Gent
f05b6f3d-7a6a-4a39-bfcf-e4d63ffbf530;Vrouw;9940;EVERGEM;onbepaald;1ste secundair stroom A;f75705d2-d482-4800-b310-22563a89616d;2;Don Boscocollege eerste graad;Don Boscocollege eerste graad;112144;1;Zwijnaarde;Vrij katholiek onderwijs;Afgemeld;485;REST;Grotesteenweg-Noord;113;;9052;Zwijnaarde
f05b6f3d-7a6a-4a39-bfcf-e4d63ffbf530;Vrouw;9940;EVERGEM;onbepaald;1ste secundair stroom A;69108c7b-203d-4680-a7fc-9923e397f32e;3;Sint-Paulusinstituut 1;Sint-Paulus campus Patijntjestraat;127531;1;Stationsbuurt Noord;Vrij katholiek onderwijs;Afgemeld;5772;REST;Patijntjestraat;45;;9000;Gent
98856e5e-a133-4c40-b930-6ece781b08ba;Man;9000;Gent;onbepaald;1ste secundair stroom A;a79f14a9-b9e7-4d4e-bc88-ce53c3989951;1;Atheneum Wispelberg;Wispelberg;112102;1;Elisabethbegijnhof – Papegaai;Stedelijk onderwijs;Ingeschreven;7194;REST;Wispelbergstraat;2;;9000;Gent
98856e5e-a133-4c40-b930-6ece781b08ba;Man;9000;Gent;onbepaald;1ste secundair stroom A;aaafb617-7ea8-4cb0-9320-8908394801e1;2;IVG school;IVG-school;46871;1;Binnenstad;Vrij onderwijs;Afgemeld;10611;REST;Nederkouter;112;;9000;Gent
98856e5e-a133-4c40-b930-6ece781b08ba;Man;9000;Gent;onbepaald;1ste secundair stroom A;c2b5ea3e-0711-4556-b5c6-a041a32a16ff;3;Freinetmiddenschool Gent;Freinetmiddenschool Gent;116749;4;Watersportbaan – Ekkergem;Stedelijk onderwijs;Afgemeld;3574;REST;Offerlaan;1;;9000;Gent
6a523050-71ff-4e97-8472-0f1881cf929a;Man;9890;Gavere;onbepaald;1ste secundair stroom A;1ab1e3d9-0046-4658-ac7b-0459549f8ca9;1;Freinetmiddenschool Gent;Freinetmiddenschool Gent;116749;4;Watersportbaan – Ekkergem;Stedelijk onderwijs;Ingeschreven;8633;REST;Offerlaan;1;;9000;Gent
66298ddf-b2f4-4688-9a5f-c19943033404;Vrouw;9000;GENT;onbepaald;1ste secundair stroom A;88e72750-0499-4371-9d2d-582b54b64b69;1;GO! Middenschool Voskenslaan;GO! Middenschool Voskenslaan;44669;1;Stationsbuurt Zuid;GO!;Ingeschreven;10505;REST;Voskenslaan;60;;9000;Gent
66298ddf-b2f4-4688-9a5f-c19943033404;Vrouw;9000;GENT;onbepaald;1ste secundair stroom A;7d157935-8407-4a92-b3b8-5ea817b4113b;2;GO! Campus Portus (Dalton);Portus GO! Lyceum Gent (Dalton);43356;2;Binnenstad;GO!;Afgemeld;269;REST;Barrestraat;6;;9000;Gent
66298ddf-b2f4-4688-9a5f-c19943033404;Vrouw;9000;GENT;onbepaald;1ste secundair stroom A;3e01fced-4289-427a-81f7-fb88af19c739;3;Freinetmiddenschool Gent;Freinetmiddenschool Gent;116749;4;Watersportbaan – Ekkergem;Stedelijk onderwijs;Afgemeld;5008;REST;Offerlaan;1;;9000;Gent
32030471-ea17-4a7a-b4fe-fd44576cc924;Vrouw;9000;GENT;onbepaald;1ste secundair stroom A;ea5ecc9b-f6f0-4666-8cef-00a5f4f37c5a;1;GO! Atheneum Mariakerke;Atheneum Mariakerke;43554;1;Mariakerke;GO!;Ingeschreven;7184;REST;Amand Casier de ter Bekenlaan;26;;9030;Mariakerke
32030471-ea17-4a7a-b4fe-fd44576cc924;Vrouw;9000;GENT;onbepaald;1ste secundair stroom A;67911cd2-9888-4051-9843-aa500038dc89;2;Lucernacollege Gent;Lucernacollege;122382;4;Stationsbuurt Zuid;Vrij onderwijs;Afgemeld;9308;REST;Ganzendries;149;;9000;Gent
