n_stud,n_schools,alpha,beta,seed,time_limit,#_sol_methods,avg_rank_DA,avg_rank_EE,avg_rank_EADA,sol_1_label,sol_2_label,sol_3_label,1_avg_rank_result,1_avg_rank_heur,1_bool_CG,1_time,1_time_lim_exceeded,1_optimal,1_n_iter,1_n_match,2_avg_rank_result,2_avg_rank_heur,2_bool_CG,2_time,2_time_lim_exceeded,2_optimal,2_n_iter,2_n_match,3_avg_rank_result,3_avg_rank_heur,3_bool_CG,3_time,3_time_lim_exceeded,3_optimal,3_n_iter,3_n_match,1_n_stud_impr_DA,1_avg_rank_impr_DA,1_median_rank_impr_DA,1_n_stud_impr_EE,1_avg_rank_impr_EE,1_median_rank_impr_EE,1_n_stud_impr_EADA,1_avg_rank_impr_EADA,1_median_rank_impr_EADA,2_n_stud_impr_DA,2_avg_rank_impr_DA,2_median_rank_impr_DA,2_n_stud_impr_EE,2_avg_rank_impr_EE,2_median_rank_impr_EE,2_n_stud_impr_EADA,2_avg_rank_impr_EADA,2_median_rank_impr_EADA,3_n_stud_impr_DA,3_avg_rank_impr_DA,3_median_rank_impr_DA,3_n_stud_impr_EE,3_avg_rank_impr_EE,3_median_rank_impr_EE,3_n_stud_impr_EADA,3_avg_rank_impr_EADA,3_median_rank_impr_EADA,n_stud_impr_EE_DA,avg_rank_impr_EE_DA,n_stud_impr_EADA_DA,avg_rank_impr_EADA_DA,n_stud_impr_EADA_EE,avg_rank_impr_EADA_EE,n_stud_impr_EE_EADA,avg_rank_impr_EE_EADA
40,8,0.2,0.2,906691059,600,3,1.4054250000000004,1.2927750000000011,1.28445,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.2198999999999998,1.2198999999999998,False,0.4024551999755204,False,False,1,925,1.2389000000000012,1.2389000000000012,False,0.45331239997176453,False,False,1,925,1.2385999999999997,1.2385999999999997,False,0.22292309999465942,False,False,1,925,27,0.2748518518518518,0.1710000000000007,16,0.1757369186046521,0.11100000000000199,14,0.17455647840531568,0.1130000000000011,30,0.22203333333333172,0.1705000000000022,27,0.07981481481481392,0.05100000000000082,20,0.07192346514047553,0.03550000000000009,30,0.22243333333333315,0.1705000000000001,19,0.10875994865211895,0.07300000000000129,25,0.07335999999999986,0.03799999999999959,,,,,,,,
40,8,0.2,0.2,413653999,600,3,1.7505999999999997,1.6416250000000012,1.6286,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.5242749999999992,1.5242749999999992,False,0.23154790000990033,False,False,1,1000,1.5793999999999975,1.5793999999999975,False,0.23712200002046302,False,False,1,1000,1.5695999999999992,1.5695999999999992,False,0.2554711999837309,False,False,1,1000,30,0.30176666666666646,0.19248248093833664,15,0.27895643747366805,0.19535610313005525,13,0.2900910391102569,0.2515004960789371,35,0.19565714285714503,0.15499999999994274,25,0.09956000000000724,0.0689999999999531,14,0.12494208519846148,0.0649999999999692,35,0.20685714285714327,0.1719999999999995,19,0.12111987339375976,0.1092775944813944,26,0.09076923076923145,0.06149999999999989,,,,,,,,
40,8,0.2,0.2,813847339,600,3,1.39655,1.3328250000000004,1.3328500000000003,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.268525,1.268525,False,0.2405420999857597,False,False,1,969,1.289275000000002,1.289275000000002,False,0.3071113000041805,False,False,1,969,1.2902000000000002,1.2902000000000002,False,0.29376390000106767,False,False,1,969,31,0.1651935483870963,0.10999999999999899,15,0.1011885057471268,0.08399999999999985,15,0.10258850574712586,0.08799999999999963,36,0.11919444444444166,0.07050000000000234,30,0.058066666666664254,0.030096428571425804,20,0.07819892857142433,0.06149999999998579,36,0.11816666666666663,0.08088114754098197,23,0.06087758374910962,0.03500000000000081,28,0.06092857142857128,0.04271721311475629,,,,,,,,
40,8,0.2,0.2,955892128,600,3,1.4618999999999998,1.3867000000000005,1.3807999999999998,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.3235999999999999,1.3235999999999999,False,0.24182110000401735,False,False,1,997,1.335975000000001,1.335975000000001,False,0.2646788000129163,False,False,1,997,1.3466999999999996,1.3466999999999996,False,0.24577650002902374,False,False,1,997,37,0.1495135135135137,0.10000000000000042,15,0.08356066034422291,0.039000000000001145,15,0.08756066034422214,0.025000000000000244,37,0.13613513513513392,0.1000000000000002,36,0.05636111111111089,0.03250000000000208,21,0.06679360739720104,0.025000000000000022,37,0.1245405405405405,0.09299999999999997,27,0.05016627623338649,0.03500000000000103,32,0.04262499999999999,0.0229999999999998,,,,,,,,
40,8,0.2,0.2,451585301,600,3,1.9072500000000006,1.6913000000000011,1.6685000000000003,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.5968999999999995,1.5968999999999995,False,0.24002050003036857,False,False,1,999,1.6441500000000018,1.6441500000000018,False,0.3264949000440538,False,False,1,999,,,False,0.26433389994781464,False,False,1,999,36,0.344833333333333,0.2672149643705466,21,0.18466550729555567,0.060039786223279545,17,0.18662896464999262,0.06737767220902646,39,0.2698461538461517,0.19900000000000762,32,0.05893749999999861,0.023500000000007404,15,0.10079999999999312,0.018000000000000238,0,0,0,0,0,0,0,0,0,,,,,,,,
40,8,0.2,0.2,43469773,600,3,1.6960999999999995,1.6068750000000012,1.5993999999999997,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.4891255453443748,1.4891255453443748,False,0.23898590001044795,False,False,1,1000,1.5090500000000007,1.5090500000000007,False,0.25712280004518107,False,False,1,1000,1.5106999999999995,1.5106999999999995,False,0.2566938000381924,False,False,1,1000,32,0.25871806831953154,0.16400000000000015,11,0.2829960338590929,0.1710000000000007,8,0.3383496010906886,0.24042021813775072,36,0.20783333333333204,0.14473044007203484,31,0.12622580645161258,0.10300000000000198,17,0.1209692574193659,0.053000000000000824,35,0.21188571428571418,0.1865559851242491,25,0.13609002594678662,0.10215324109968771,31,0.11445161290322567,0.07300000000000006,,,,,,,,
40,8,0.2,0.2,278009742,600,3,1.5751000000000002,1.517575000000002,1.4730250000000003,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.4391624999999995,1.4391624999999995,False,0.24649160000262782,False,False,1,964,1.4551250000000022,1.4551250000000022,False,0.3194776000455022,False,False,1,964,,,False,0.19729670003289357,False,False,1,964,35,0.1553571428571428,0.030000000000000027,21,0.12380952380952479,0.019000000000000683,20,0.12060000000000004,0.025000000000000078,36,0.13330555555555249,0.05050000000000354,33,0.0756969696969673,0.02500000000000191,21,0.08171428571428055,0.02400000000000202,0,0,0,0,0,0,0,0,0,,,,,,,,
40,8,0.2,0.2,548977048,600,3,1.777625000000001,1.565000000000002,1.4688000000000005,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.4582999999999997,1.4582999999999997,False,0.23514639999484643,False,False,1,983,1.4694500000000044,1.4694500000000044,False,0.25892280001426116,False,False,1,983,,,False,0.21867349999956787,False,False,1,983,28,0.45617857142857104,0.45299999999999885,24,0.18333333333333413,0.18149999999999966,14,0.1722857142857137,0.12550000000000106,30,0.41089999999999327,0.3349166666666741,26,0.14699999999999325,0.10129166666665623,11,0.17928030303028822,0.10408333333331443,0,0,0,0,0,0,0,0,0,,,,,,,,
40,8,0.2,0.2,521760889,600,3,1.624400000000001,1.486225000000001,1.4835250000000006,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.3744249999999996,1.3744249999999996,False,0.45439040003111586,False,False,1,1000,1.4103250000000012,1.4103250000000012,False,0.2686208999948576,False,False,1,1000,1.420574999999999,1.420574999999999,False,0.24543190002441406,False,False,1,1000,37,0.2702432432432432,0.23899999999999966,14,0.24298550511811715,0.16926044111566152,15,0.24205313811024182,0.09052088223132104,38,0.22534210526315612,0.1826332162321208,34,0.08929411764705787,0.05100000000000249,15,0.11245916748499227,0.05300000000000016,38,0.21455263157894827,0.17770354707174896,25,0.09745246703864002,0.07100000000000128,33,0.07630303030303126,0.048000000000000265,,,,,,,,
40,8,0.2,0.2,434794718,600,3,1.9167249999999991,1.7873750000000004,1.7873000000000006,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.6749999999999992,1.6749999999999992,False,0.2432847999734804,False,False,1,1000,1.7198750000000005,1.7198750000000005,False,0.30187490000389516,False,False,1,1000,1.7281249999999997,1.7281249999999997,False,0.3203773000277579,False,False,1,1000,32,0.3021562500000001,0.20150000000000012,10,0.3729013373621063,0.16735263318587623,8,0.4689313632852803,0.2662254531411211,35,0.22497142857142685,0.2050000000000014,29,0.09310344827586138,0.07681635198102121,13,0.1298602806168391,0.09799999999999964,35,0.21554285714285715,0.20500000000000052,18,0.07017723224318512,0.06800000000000106,28,0.0845357142857144,0.07690490981134468,,,,,,,,
40,8,0.30000000000000004,0.2,906691059,600,3,1.6583000000000006,1.516700000000001,1.4987250000000005,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.3954999999999997,1.3954999999999997,False,0.31304580002324656,False,False,1,997,1.4611500000000006,1.4611500000000006,False,0.2572626000037417,False,False,1,997,1.4581499999999994,1.4581499999999994,False,0.3249476000200957,False,False,1,997,30,0.35040000000000016,0.19049999999999945,10,0.38114905660377485,0.24400000000000077,11,0.2923173241852489,0.238,32,0.2464374999999981,0.1891423723669453,29,0.07662068965517141,0.03581999139553882,17,0.062448898476224174,0.02999999999997316,32,0.25018749999999973,0.1655367639119245,18,0.11755138534960771,0.08963926656564225,30,0.054099999999999766,0.027861144265274085,,,,,,,,
40,8,0.30000000000000004,0.2,413653999,600,3,2.432525,2.2123250000000025,2.1552499999999997,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,2.030127875485558,2.030127875485558,False,0.2233470999635756,False,False,1,1000,2.0913868121315904,2.0913868121315904,False,0.43657630000961944,False,False,1,1000,,,False,0.2397526999702677,False,False,1,1000,36,0.4471079161271564,0.2708512249332429,12,0.3885631238654806,0.29026028766158074,10,0.36256107082162387,0.2820201908652079,37,0.3687980409388208,0.23200000000000198,31,0.1560492746689166,0.0490000000000026,12,0.17744103870932862,0.13050000000000017,0,0,0,0,0,0,0,0,0,,,,,,,,
40,8,0.30000000000000004,0.2,813847339,600,3,1.274925,1.220050000000001,1.2177,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.1461499999999998,1.1461499999999998,False,0.22078869998222217,False,False,1,745,1.1626500000000013,1.1626500000000013,False,0.1994684999808669,False,False,1,745,1.165675,1.165675,False,0.21981740003684536,False,False,1,745,32,0.16096875000000002,0.13049999999999984,16,0.14256250000000087,0.1285000000000009,15,0.1525333333333334,0.14100000000000013,35,0.12831428571428433,0.10150467289717646,31,0.07406451612903149,0.05300000000000127,23,0.08113774888256726,0.05699999999999661,35,0.12485714285714268,0.10499999999999976,26,0.07888461538461597,0.05550000000000055,30,0.06936666666666644,0.041999999999999815,,,,,,,,
40,8,0.30000000000000004,0.2,955892128,600,3,1.7784500000000008,1.692575000000001,1.6021750000000003,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.5406166666666654,1.5406166666666654,False,0.25093270000070333,False,False,1,1000,1.5638000000000019,1.5638000000000019,False,0.34078229998704046,False,False,1,1000,,,False,0.25259699998423457,False,False,1,1000,35,0.27180952380952395,0.23002982487071,15,0.2733156323460287,0.22700000000000053,14,0.19569532037074394,0.1998333333333333,37,0.23205405405405174,0.16399999999998682,33,0.15609090909090778,0.10772860260520911,12,0.13379461058445605,0.10040336220415991,0,0,0,0,0,0,0,0,0,,,,,,,,
40,8,0.30000000000000004,0.2,451585301,600,3,2.0504750000000005,1.9418500000000012,1.9004999999999996,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.8605909090909087,1.8605909090909087,False,0.25344760000007227,False,False,1,993,1.895650000000002,1.895650000000002,False,0.24195949995191768,False,False,1,993,,,False,0.21382720000110567,False,False,1,993,36,0.2109823232323239,0.1694935064935077,21,0.14141867656153545,0.11720779220779542,13,0.10049950049950102,0.03420779220779302,38,0.16297368421052416,0.10811383556421483,35,0.052799999999999,0.0331231839184396,14,0.08139096365455434,0.027000000000004687,0,0,0,0,0,0,0,0,0,,,,,,,,
40,8,0.30000000000000004,0.2,43469773,600,3,1.8601500000000002,1.7509500000000002,1.7225999999999995,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.6322749999999988,1.6322749999999988,False,0.2750602000160143,False,False,1,1000,1.656850000000001,1.656850000000001,False,0.2924969000159763,False,False,1,1000,,,False,0.2474303999915719,False,False,1,1000,32,0.28484375,0.15199999999999947,13,0.2602053092419386,0.10782996104281928,11,0.2747880927404714,0.08482996104281781,35,0.23234285714285546,0.1525964170977634,30,0.12546666666666562,0.08929820854888271,13,0.14413657916874206,0.09000000000000052,0,0,0,0,0,0,0,0,0,,,,,,,,
40,8,0.30000000000000004,0.2,278009742,600,3,1.7319500000000008,1.6795750000000012,1.6496750000000007,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.5748,1.5748,False,0.3032524000154808,False,False,1,997,1.5940000000000014,1.5940000000000014,False,0.2551048000459559,False,False,1,997,,,False,0.27614990004803985,False,False,1,997,37,0.16989189189189197,0.051999999999999935,19,0.1613596279564833,0.05200000000000082,17,0.14026649701590424,0.05200000000000016,38,0.14521052631578757,0.06650000000000178,35,0.09779999999999923,0.048999999999988164,16,0.10310670685756988,0.050412233107237636,0,0,0,0,0,0,0,0,0,,,,,,,,
40,8,0.30000000000000004,0.2,548977048,600,3,2.1842000000000006,1.9856250000000006,1.886975,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.8948250000000002,1.8948250000000002,False,0.2328906999900937,False,False,1,1000,1.9245500000000062,1.9245500000000062,False,0.2926246999995783,False,False,1,1000,,,False,0.20134840003447607,False,False,1,1000,25,0.4629999999999989,0.42600000000000016,18,0.18994444444444503,0.11450000000000138,10,0.15769999999999934,0.047999999999999265,31,0.3350322580645121,0.22500000000000764,23,0.10621739130434289,0.0749999999999893,7,0.09485714285714551,0.02100000000000568,0,0,0,0,0,0,0,0,0,,,,,,,,
40,8,0.30000000000000004,0.2,521760889,600,3,2.0026750000000004,1.7751000000000012,1.7671250000000005,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.6733420554742233,1.6733420554742233,False,0.23488470003940165,False,False,1,1000,1.7067750000000008,1.7067750000000008,False,0.2805623000022024,False,False,1,1000,1.7172499999999995,1.7172499999999995,False,0.2890136000351049,False,False,1,1000,37,0.35603561570354164,0.19268053399481833,17,0.23687716329019354,0.12804897542054006,17,0.23158016473604312,0.06299999999999994,39,0.30348717948717796,0.22800000000000464,31,0.08816129032257992,0.03800000000000425,18,0.1240148351285437,0.05300000000000138,39,0.29274358974358977,0.1949999999999994,26,0.08997649558707178,0.069500000000001,32,0.062343749999999906,0.034000000000000696,,,,,,,,
40,8,0.30000000000000004,0.2,434794718,600,3,2.1530249999999995,1.9699250000000006,1.968999999999999,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.8975499999999994,1.8975499999999994,False,0.24405790003947914,False,False,1,1000,1.9340000000000024,1.9340000000000024,False,0.3206877000047825,False,False,1,1000,,,False,0.3275040999869816,False,False,1,1000,34,0.3005588235294119,0.26967794057854766,14,0.17561340654411475,0.07193789097541448,9,0.2652678382388266,0.14153844195814425,35,0.2503142857142827,0.22900000000000187,26,0.055269230769227844,0.025500000000000855,13,0.09676923076922989,0.04700000000000015,0,0,0,0,0,0,0,0,0,,,,,,,,
40,8,0.4,0.2,906691059,600,3,2.11135,1.934075000000001,1.9173000000000002,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.8208414862204714,1.8208414862204714,False,0.2423444000305608,False,False,1,999,1.8878500000000062,1.8878500000000062,False,0.24414010002510622,False,False,1,999,,,False,0.22779999999329448,False,False,1,999,33,0.3521315318539727,0.21799999999999997,11,0.2622650709854453,0.09200000000000108,11,0.2615143357790496,0.09200000000000041,34,0.26294117647057874,0.1773917875422384,26,0.0711153846153732,0.02849999999999242,14,0.05469882679173501,0.020945871118360326,0,0,0,0,0,0,0,0,0,,,,,,,,
40,8,0.4,0.2,413653999,600,3,2.942649999999998,2.685350000000003,2.4753499999999997,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,2.482091184373049,2.482091184373049,False,0.2787561999866739,False,False,1,1000,2.510264604040912,2.510264604040912,False,0.3400924000306986,False,False,1,1000,,,False,0.24608119996264577,False,False,1,1000,36,0.5117320173632776,0.42453465507803245,17,0.3499157308447402,0.19174945151185252,9,0.28843045298992176,0.11679269718946927,38,0.4551425220621969,0.42023345236332144,36,0.19453932884343197,0.1011432034424874,9,0.18676874951185335,0.11936028340377436,0,0,0,0,0,0,0,0,0,,,,,,,,
40,8,0.4,0.2,813847339,600,3,1.9823749999999998,1.778300000000002,1.755225,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.6297047272374288,1.6297047272374288,False,0.2427787000196986,False,False,1,1000,1.673750000000001,1.673750000000001,False,0.24872550001600757,False,False,1,1000,,,False,0.26743499998701736,False,False,1,1000,36,0.3918558586250779,0.28149999999999986,13,0.2759787411622015,0.23711044241679113,13,0.2686428956621151,0.2083653443775746,36,0.342916666666665,0.23968053061351735,36,0.11616666666666634,0.07469226261896389,13,0.16579316116213738,0.10000000000000431,0,0,0,0,0,0,0,0,0,,,,,,,,
40,8,0.4,0.2,955892128,600,3,2.3916750000000007,2.304125,2.1902750000000006,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,2.1711247439369155,2.1711247439369155,False,0.2988852999988012,False,False,1,1000,2.2005963920051435,2.2005963920051435,False,0.24179510003887117,False,False,1,1000,,,False,0.1885216999799013,False,False,1,1000,37,0.23843270925738796,0.13900000000000068,14,0.2718593840109095,0.11915371080320047,8,0.2882913973116267,0.0737757862254741,38,0.20113537683669086,0.16887263205872372,36,0.11503178666095298,0.047872632058725495,8,0.11862813588544821,0.07753012761297162,0,0,0,0,0,0,0,0,0,,,,,,,,
40,8,0.4,0.2,451585301,600,3,2.399600000000001,2.3297500000000033,2.248025000000001,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,2.252050000000001,2.252050000000001,False,0.22906449995934963,False,False,1,992,2.2832750000000024,2.2832750000000024,False,0.21749589999672025,False,False,1,992,,,False,0.17533820000244305,False,False,1,992,34,0.17358823529411793,0.1476576488906195,13,0.14116294876785493,0.16100000000000092,10,0.11317843518878905,0.11749999999999994,36,0.12924999999999776,0.11200000000000265,29,0.06410344827586076,0.04599999999999671,9,0.13040173314330722,0.1200000000000001,0,0,0,0,0,0,0,0,0,,,,,,,,
40,8,0.4,0.2,43469773,600,3,1.9849500000000013,1.8585500000000015,1.8020249999999993,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.7407328557474364,1.7407328557474364,False,0.3958479999564588,False,False,1,1000,1.756987500000002,1.756987500000002,False,0.26699030003510416,False,False,1,1000,,,False,0.29393179999897256,False,False,1,1000,33,0.2960207809121977,0.22219969390693928,13,0.3383869739652525,0.2730000000000026,10,0.3076245689106569,0.26179228914692343,35,0.2605285714285684,0.19500000000000228,30,0.13541666666666458,0.08949999999999636,16,0.12848857470045655,0.12890859760368922,0,0,0,0,0,0,0,0,0,,,,,,,,
40,8,0.4,0.2,278009742,600,3,2.0415499999999995,2.031150000000001,2.0048999999999997,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.9623999999999993,1.9623999999999993,False,0.2565489999833517,False,False,1,997,1.9644000000000004,1.9644000000000004,False,0.28400159999728203,False,False,1,997,,,False,0.18775050004478544,False,False,1,997,36,0.08794444444444459,0.06351020411579456,20,0.11045665708493993,0.08400000000000107,16,0.09482772752827509,0.05049999999999977,38,0.08121052631578822,0.056500000000001105,36,0.07416666666666674,0.04500000000000304,21,0.08258765665321953,0.04500000000000304,0,0,0,0,0,0,0,0,0,,,,,,,,
40,8,0.4,0.2,548977048,600,3,2.526325000000002,2.4167750000000026,2.3786500000000026,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,2.311199999999999,2.311199999999999,False,0.21841789997415617,False,False,1,1000,2.330500000000003,2.330500000000003,False,0.2673701000167057,False,False,1,1000,,,False,0.25823149998905137,False,False,1,1000,32,0.2689062500000004,0.13360521754340704,17,0.18843516112694947,0.08700000000000085,6,0.14842985497106112,0.05499999999999872,37,0.2117027027026996,0.11199999999988863,31,0.11132258064515901,0.06451422167463239,8,0.15424999999999725,0.04549999999999765,0,0,0,0,0,0,0,0,0,,,,,,,,
40,8,0.4,0.2,521760889,600,3,2.5119500000000015,2.2206750000000026,2.1960000000000006,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,2.0772067806398304,2.0772067806398304,False,0.2903472000034526,False,False,1,1000,2.1403250000000016,2.1403250000000016,False,0.22588409995660186,False,False,1,1000,2.1487249999999993,2.1487249999999993,False,0.23540299996966496,False,False,1,1000,38,0.45762444143175646,0.3819949053769893,12,0.35472516471413146,0.3010219330129187,10,0.39917019765695627,0.2755219330129177,39,0.3811538461538444,0.32994927292979614,37,0.08686486486486455,0.05463199538614516,16,0.1286639419033629,0.09630357004440837,39,0.3725384615384621,0.3300000000000014,22,0.11249432471246949,0.06700000000000172,35,0.05402857142857187,0.030000000000000693,,,,,,,,
40,8,0.4,0.2,434794718,600,3,2.5580249999999998,2.3733000000000035,2.3046250000000015,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,2.2640717994917003,2.2640717994917003,False,0.21992390003288165,False,False,1,1000,2.288037500000003,2.288037500000003,False,0.23612359998514876,False,False,1,1000,,,False,0.2521936999983154,False,False,1,1000,31,0.3792944522687731,0.23411967622520446,15,0.22164858422073777,0.20480330887887588,7,0.2663059601504503,0.36080330887887424,34,0.3176323529411732,0.16455086659205187,28,0.12180357142856889,0.07753529411538707,9,0.10639378071503952,0.08100000000000263,0,0,0,0,0,0,0,0,0,,,,,,,,
40,8,0.5,0.2,906691059,600,3,2.9300749999999995,2.7261000000000006,2.6689499999999997,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,2.62276883819089,2.62276883819089,False,0.20933450001757592,False,False,1,1000,2.672750000000004,2.672750000000004,False,0.23702180001419038,False,False,1,1000,,,False,0.20031560002826154,False,False,1,1000,31,0.39652407975368986,0.2219223787380633,11,0.20893590860930472,0.07900000000000196,8,0.1538588496312324,0.033461189369031974,33,0.3119090909090841,0.22400000000000242,28,0.0762142857142795,0.02611588818116517,7,0.15559389652590477,0.03099999999998504,0,0,0,0,0,0,0,0,0,,,,,,,,
40,8,0.5,0.2,413653999,600,3,3.396250000000001,3.1647500000000024,2.852074999999999,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,2.9394987677891495,2.9394987677891495,False,0.22323079995112494,False,False,1,1000,2.957761012657133,2.957761012657133,False,0.2184287999989465,False,False,1,1000,,,False,0.24099220003699884,False,False,1,1000,38,0.4807907707482617,0.3692489896464666,21,0.30717916991877275,0.19464398970520413,5,0.06728421623108027,0.043999999999999595,39,0.4497322947106305,0.3618682103129718,38,0.217883144571439,0.13532572150710864,6,0.15366350994108535,0.05254311689661506,0,0,0,0,0,0,0,0,0,,,,,,,,
40,8,0.5,0.2,813847339,600,3,2.531925,2.2868500000000025,2.1457499999999987,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,2.0745114767792714,2.0745114767792714,False,0.2060473000165075,False,False,1,1000,2.0993094388508666,2.0993094388508666,False,0.20545479998691007,False,False,1,1000,,,False,0.2137244999757968,False,False,1,1000,36,0.5082372480230303,0.2986375188752154,14,0.3019907681116002,0.25950633787375355,6,0.2715553129575175,0.22127496440081018,36,0.48068395683236986,0.35123053321886877,35,0.21433206988472478,0.17311617894888087,8,0.23042392924664395,0.23300000000000054,0,0,0,0,0,0,0,0,0,,,,,,,,
40,8,0.5,0.2,955892128,600,3,3.0116749999999994,2.8580000000000023,2.704500000000001,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,2.758370885650135,2.758370885650135,False,0.2407344999955967,False,False,1,1000,2.801100000000009,2.801100000000009,False,0.2716820999630727,False,False,1,1000,,,False,0.20112719997996464,False,False,1,1000,32,0.3166301429373297,0.2986146865800692,6,0.06513331697544344,0.06749999999999978,2,0.01142179315462133,0.01142179315462133,36,0.233972222222212,0.18615431740364663,30,0.07586666666665613,0.027154317403650152,5,0.09699999999997226,0.03200000000000358,0,0,0,0,0,0,0,0,0,,,,,,,,
40,8,0.5,0.2,451585301,600,3,2.7297250000000006,2.6373500000000014,2.5940000000000003,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,2.554324999999999,2.554324999999999,False,0.2991999000078067,False,False,1,1000,2.5828000000000024,2.5828000000000024,False,0.2200893000117503,False,False,1,1000,,,False,0.17630529997404665,False,False,1,1000,34,0.20635294117647102,0.12299999999999978,15,0.1533761520349836,0.08600000000000252,8,0.20884775479313855,0.19499142280524762,36,0.1632499999999974,0.13499999999996537,33,0.06612121212121119,0.03000000000000469,10,0.0666827495569858,0.028499999999999415,0,0,0,0,0,0,0,0,0,,,,,,,,
40,8,0.5,0.2,43469773,600,3,2.5543750000000016,2.4470750000000026,2.2867000000000006,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,2.2955997627009928,2.2955997627009928,False,0.24743170000147074,False,False,1,1000,2.300462640656782,2.300462640656782,False,0.23395570000866428,False,False,1,1000,,,False,0.30732700001681224,False,False,1,1000,29,0.35693136179173185,0.15799999999999947,17,0.323450496920922,0.2844587243605763,9,0.34683675666827424,0.16637947755237636,34,0.2987204227567264,0.15983552313836813,27,0.21720349532328698,0.12300000000000377,10,0.26107073121240376,0.14804057499897416,0,0,0,0,0,0,0,0,0,,,,,,,,
40,8,0.5,0.2,278009742,600,3,2.408750000000001,2.3999250000000023,2.3771499999999994,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,2.313625,2.313625,False,0.2940082999994047,False,False,1,1000,2.315725000000001,2.315725000000001,False,0.244254200020805,False,False,1,1000,,,False,0.20353820000309497,False,False,1,1000,35,0.10871428571428576,0.07900000000000218,21,0.12330061583813177,0.08500000000000218,17,0.12886103339822777,0.08599999999999985,36,0.10336111111110964,0.0800000000000003,34,0.09905882352941173,0.07650000000000201,23,0.10698788147250972,0.07099999999999973,0,0,0,0,0,0,0,0,0,,,,,,,,
40,8,0.5,0.2,548977048,600,3,3.143325,3.079975000000002,3.0418250000000016,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,3.027899999999998,3.027899999999998,False,0.2895981000037864,False,False,1,1000,3.046500000000003,3.046500000000003,False,0.23952910001389682,False,False,1,1000,,,False,0.1863895999849774,False,False,1,1000,32,0.1442812500000002,0.05300000000000127,19,0.06271035268150571,0.023000000000004128,13,0.06545355171505939,0.04300000000000059,33,0.11736363636363234,0.05600000000000538,28,0.04782142857142583,0.022000000000003572,13,0.037924351632663056,0.023000000000003684,0,0,0,0,0,0,0,0,0,,,,,,,,
40,8,0.5,0.2,521760889,600,3,3.3439749999999995,2.9189000000000016,2.8327500000000003,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,2.7488128652973396,2.7488128652973396,False,0.2164649000042118,False,False,1,1000,2.810560797802237,2.810560797802237,False,0.22062939999159425,False,False,1,1000,,,False,0.2823579999967478,False,False,1,1000,38,0.6264864575817477,0.4442041110725792,17,0.3554861066733451,0.19819647655139905,11,0.4644391555997725,0.2991045830526664,39,0.5470914894336025,0.3740000000000019,35,0.12381623108315909,0.04000000000000892,12,0.26303141162154076,0.20904154820813026,0,0,0,0,0,0,0,0,0,,,,,,,,
